band,frequency_hz,frequency_mhz,swr,return_loss_db,resistance_ohm,reactance_ohm,s11_real,s11_imag,phase_deg
10m,29398025,29.398025,2.68004041,6.81065719,31.55867781,-36.35586436,-0.0228631660,-0.4559548478,-92.87060587
10m,29399363,29.399363,2.68074988,6.80866436,31.50224843,-36.29951634,-0.0238626861,-0.4560085276,-92.99552567
10m,29400700,29.400700,2.68199728,6.80516349,31.42941840,-36.23265745,-0.0251003709,-0.4561264383,-93.14977635
10m,29402038,29.402038,2.68363215,6.80058088,31.35313583,-36.16835515,-0.0263459808,-0.4562976652,-93.30450828
10m,29403375,29.403375,2.68543271,6.79554135,31.27503986,-36.10445640,-0.0276059661,-0.4564889155,-93.46072232
10m,29404713,29.404713,2.68810497,6.78807651,31.18698121,-36.04384112,-0.0289226501,-0.4568013735,-93.62288024
10m,29406050,29.406050,2.68881491,6.78609621,31.12701417,-35.98155100,-0.0300189230,-0.4568352329,-93.75953591
10m,29407388,29.407388,2.69030368,6.78194739,31.05335405,-35.91617421,-0.0312633056,-0.4569710035,-93.91374642
10m,29408725,29.408725,2.69233927,6.77628334,30.97740731,-35.85767290,-0.0324651097,-0.4571867317,-94.06179033
10m,29410063,29.410063,2.69408185,6.77144249,30.89835358,-35.78931550,-0.0337894560,-0.4573469714,-94.22541815
10m,29411400,29.411400,2.69615097,6.76570394,30.82454547,-35.73329859,-0.0349548134,-0.4575633449,-94.36853362
10m,29412738,29.412738,2.69728864,6.76255303,30.75755576,-35.66833299,-0.0361486173,-0.4576375988,-94.51639395
10m,29414075,29.414075,2.69879770,6.75837829,30.68657034,-35.60477017,-0.0373661492,-0.4577612256,-94.66659551
10m,29415413,29.415413,2.70052634,6.75360272,30.61480028,-35.54388815,-0.0385675885,-0.4579150488,-94.81433626
10m,29416750,29.416750,2.70289309,6.74707581,30.52525035,-35.47126796,-0.0400383813,-0.4581355532,-94.99462761
10m,29418088,29.418088,2.70429241,6.74322304,30.46410925,-35.41730842,-0.0410865727,-0.4582475912,-95.12345155
10m,29419425,29.419425,2.70577487,6.73914641,30.39544748,-35.35471655,-0.0422850453,-0.4583554604,-95.27083575
10m,29420763,29.420763,2.70698338,6.73582692,30.32640460,-35.28617487,-0.0435462715,-0.4584140968,-95.42643250
10m,29422100,29.422100,2.70844152,6.73182634,30.25608228,-35.22019985,-0.0447968435,-0.4585067273,-95.58017924
10m,29423438,29.423438,2.71147957,6.72350710,30.16474042,-35.15513676,-0.0462271402,-0.4588084238,-95.75340727
10m,29424775,29.424775,2.71249948,6.72071907,30.11116356,-35.10253834,-0.0472065696,-0.4588575066,-95.87383885
10m,29426113,29.426113,2.71383869,6.71706188,30.04137321,-35.03388090,-0.0484861625,-0.4589194046,-96.03109049
10m,29427450,29.427450,2.71553376,6.71243886,29.97025678,-34.96964188,-0.0497377258,-0.4590325681,-96.18406487
10m,29428788,29.428788,2.71689460,6.70873224,29.90240267,-34.90322226,-0.0509838631,-0.4590941216,-96.33691312
10m,29430125,29.430125,2.71991116,6.70053106,29.81477462,-34.84020296,-0.0523769788,-0.4593764464,-96.50463493
10m,29431463,29.431463,2.72060605,6.69864486,29.76262624,-34.78204063,-0.0534076647,-0.4593588491,-96.63175715
10m,29432800,29.432800,2.72189491,6.69514928,29.69465962,-34.71299520,-0.0546880005,-0.4593956443,-96.78873389
10m,29434138,29.434138,2.72354444,6.69068113,29.62653912,-34.65003194,-0.0559133911,-0.4594879186,-96.93800144
10m,29435475,29.435475,2.72544836,6.68553164,29.54951730,-34.57909744,-0.0572994728,-0.4595937566,-97.10663447
10m,29436813,29.436813,2.72760402,6.67971132,29.48012659,-34.52290635,-0.0584759168,-0.4597585146,-97.24843592
10m,29438150,29.438150,2.72879469,6.67650104,29.41924351,-34.46032294,-0.0596395494,-0.4597817791,-97.39072568
10m,29439488,29.439488,2.73010381,6.67297512,29.35309080,-34.39225592,-0.0609070336,-0.4598054826,-97.54562035
10m,29440825,29.440825,2.73205729,6.66772098,29.28339914,-34.33075692,-0.0621453893,-0.4599229545,-97.69527346
10m,29442163,29.442163,2.73394240,6.66265894,29.20568814,-34.25627849,-0.0635870854,-0.4599989754,-97.87029669
10m,29443500,29.443500,2.73563889,6.65811031,29.14599150,-34.20329830,-0.0646554433,-0.4600956665,-97.99917134
10m,29444838,29.444838,2.73688007,6.65478657,29.08498036,-34.13974098,-0.0658416304,-0.4601070522,-98.14377627
10m,29446175,29.446175,2.73846699,6.65054203,29.01459339,-34.06887821,-0.0671887199,-0.4601418670,-98.30747142
10m,29447513,29.447513,2.74006926,6.64626220,28.95095963,-34.00753578,-0.0683823292,-0.4601977032,-98.45192908
10m,29448850,29.448850,2.74246887,6.63986338,28.86940466,-33.93478077,-0.0698577670,-0.4603228455,-98.62926090
10m,29450188,29.450188,2.74350425,6.63710640,28.81954290,-33.88204845,-0.0708429836,-0.4603217998,-98.74911023
10m,29451525,29.451525,2.74492756,6.63332039,28.75502849,-33.81503625,-0.0721079872,-0.4603308658,-98.90268453
10m,29452863,29.452863,2.74643563,6.62931383,28.68975164,-33.74810797,-0.0733818706,-0.4603472055,-99.05706102
10m,29454200,29.454200,2.74821697,6.62458781,28.62294265,-33.68359807,-0.0746488568,-0.4604004752,-99.20973153
10m,29455538,29.455538,2.75064574,6.61815550,28.54598236,-33.61572761,-0.0760477599,-0.4605216881,-99.37685563
10m,29456875,29.456875,2.75183750,6.61500402,28.49244376,-33.55902151,-0.0771170268,-0.4605155827,-99.50643221
10m,29458213,29.458213,2.75294917,6.61206718,28.43101161,-33.48892031,-0.0783961468,-0.4604597324,-99.66231431
10m,29459550,29.459550,2.75461691,6.60766643,28.36802140,-33.42640655,-0.0796171570,-0.4604904062,-99.80926080
10m,29460888,29.460888,2.75675260,6.60203981,28.29564776,-33.35816986,-0.0809872662,-0.4605588929,-99.97324975
10m,29462225,29.462225,2.75861949,6.59712960,28.23128598,-33.29647961,-0.0822183194,-0.4606093299,-100.12065176
10m,29463563,29.463563,2.75949520,6.59482896,28.17901856,-33.23430593,-0.0833403524,-0.4605335978,-100.25750667
10m,29464900,29.464900,2.76093879,6.59104010,28.11419628,-33.16342399,-0.0846722756,-0.4604981973,-100.41866064
10m,29466238,29.466238,2.76275632,6.58627628,28.05093042,-33.10138377,-0.0859034247,-0.4605314224,-100.56601640
10m,29467575,29.467575,2.76467952,6.58124331,27.97874956,-33.02736527,-0.0873434280,-0.4605368614,-100.73892474
10m,29468913,29.468913,2.76671598,6.57592274,27.91984555,-32.97518607,-0.0884385035,-0.4606202942,-100.86845421
10m,29470250,29.470250,2.76749473,6.57389053,27.86434431,-32.90473259,-0.0896858071,-0.4604908756,-101.02103357
10m,29471588,29.471588,2.76882019,6.57043463,27.80558466,-32.83903765,-0.0909193690,-0.4604392138,-101.17005523
10m,29472925,29.472925,2.77062214,6.56574245,27.74239764,-32.77494910,-0.0921824844,-0.4604466342,-101.32107827
10m,29474263,29.474263,2.77311074,6.55927382,27.66538114,-32.70168047,-0.0936766112,-0.4605019966,-101.49837766
10m,29475600,29.475600,2.77407653,6.55676703,27.61960677,-32.64841052,-0.0946643523,-0.4604384465,-101.61789937
10m,29476938,29.476938,2.77549651,6.55308500,27.55868749,-32.57966988,-0.0959593749,-0.4603738897,-101.77403179
10m,29478275,29.478275,2.77710076,6.54893036,27.49794514,-32.51422624,-0.0972218264,-0.4603388985,-101.92540572
10m,29479613,29.479613,2.77845077,6.54543839,27.44016574,-32.44839189,-0.0984611686,-0.4602688816,-102.07477512
10m,29480950,29.480950,2.78116889,6.53841950,27.36283873,-32.37652538,-0.0999588867,-0.4603353160,-102.25122332
10m,29482288,29.482288,2.78201881,6.53622801,27.31878037,-32.32244886,-0.1009469103,-0.4602413545,-102.37105564
10m,29483625,29.483625,2.78314165,6.53333517,27.26160728,-32.25234412,-0.1022303939,-0.4601187474,-102.52664603
10m,29484963,29.484963,2.78507107,6.52837052,27.20048464,-32.19043902,-0.1034726798,-0.4601171894,-102.67402004
10m,29486300,29.486300,2.78645054,6.52482582,27.14000055,-32.11904941,-0.1048073202,-0.4600124533,-102.83494122
10m,29487638,29.487638,2.78881950,6.51874790,27.07430829,-32.05710253,-0.1061011300,-0.4600546942,-102.98689072
10m,29488975,29.488975,2.78987702,6.51603851,27.02351651,-31.99465110,-0.1072515595,-0.4599391061,-103.12603986
10m,29490313,29.490313,2.79112673,6.51283973,26.96671725,-31.92572388,-0.1085309647,-0.4598176297,-103.28048921
10m,29491650,29.491650,2.79317023,6.50761628,26.90616666,-31.86495664,-0.1097676747,-0.4598161679,-103.42641114
10m,29492988,29.492988,2.79456550,6.50405479,26.84316724,-31.78786342,-0.1111985880,-0.4596716952,-103.59909344
10m,29494325,29.494325,2.79653378,6.49903763,26.78810319,-31.73391237,-0.1123142610,-0.4596816671,-103.73010883
10m,29495663,29.495663,2.79773985,6.49596732,26.73526965,-31.66927589,-0.1135182919,-0.4595581426,-103.87522646
10m,29497000,29.497000,2.79898489,6.49280101,26.67890292,-31.59921211,-0.1148163801,-0.4594134489,-104.03190246
10m,29498338,29.498338,2.80075894,6.48829493,26.62108513,-31.53613222,-0.1160601962,-0.4593542607,-104.17956565
10m,29499675,29.499675,2.80275332,6.48323700,26.55144929,-31.45704888,-0.1175931949,-0.4592490945,-104.36231363
10m,29501013,29.501013,2.80454842,6.47869152,26.50419323,-31.41120801,-0.1185550354,-0.4592580277,-104.47460248
10m,29502350,29.502350,2.80560505,6.47601908,26.45054376,-31.34079136,-0.1198376768,-0.4590758582,-104.63007674
10m,29503688,29.503688,2.80687080,6.47282076,26.39557606,-31.27167937,-0.1211228604,-0.4589191734,-104.78496586
10m,29505025,29.505025,2.80842089,6.46890847,26.34027451,-31.20689807,-0.1223691832,-0.4588097295,-104.93373982
10m,29506363,29.506363,2.81083483,6.46282573,26.27022911,-31.13264812,-0.1238704716,-0.4587512630,-105.11046339
10m,29507700,29.507700,2.81172391,6.46058842,26.22878906,-31.07852274,-0.1248654496,-0.4586083144,-105.23074896
10m,29509038,29.509038,2.81285051,6.45775569,26.17574221,-31.00873356,-0.1261462120,-0.4584184784,-105.38567804
10m,29510375,29.510375,2.81475434,6.45297465,26.11900107,-30.94660351,-0.1273891708,-0.4583463416,-105.53232041
10m,29511713,29.511713,2.81600219,6.44984495,26.06357803,-30.87427374,-0.1287258422,-0.4581508199,-105.69367793
10m,29513050,29.513050,2.81847721,6.44364681,26.00003831,-30.81016774,-0.1300663436,-0.4581252112,-105.84977629
10m,29514388,29.514388,2.81980255,6.44033290,25.95281345,-30.75273057,-0.1311658539,-0.4580006607,-105.98107271
10m,29515725,29.515725,2.82082650,6.43777503,25.89917991,-30.67829695,-0.1325119853,-0.4577590829,-106.14465950
10m,29517063,29.517063,2.82254070,6.43349766,25.84688640,-30.61859746,-0.1336930800,-0.4576600796,-106.28430303
10m,29518400,29.518400,2.82429614,6.42912352,25.78610322,-30.54441709,-0.1351181248,-0.4574918089,-106.45426584
10m,29519738,29.519738,2.82618826,6.42441578,25.73510120,-30.48956566,-0.1362391365,-0.4574290812,-106.58545929
10m,29521075,29.521075,2.82754930,6.42103385,25.68265048,-30.42202879,-0.1375096430,-0.4572428540,-106.73795361
10m,29522413,29.522413,2.82844369,6.41881348,25.63482916,-30.35375521,-0.1387395594,-0.4569987428,-106.88768632
10m,29523750,29.523750,2.83028691,6.41424266,25.58028457,-30.29074022,-0.1399898834,-0.4568802249,-107.03526878
10m,29525088,29.525088,2.83199192,6.41002062,25.52611030,-30.22546497,-0.1412618854,-0.4567317316,-107.18623842
10m,29526425,29.526425,2.83361167,6.40601508,25.47150652,-30.15747479,-0.1425691091,-0.4565563971,-107.34204603
10m,29527763,29.527763,2.83511330,6.40230633,25.42186801,-30.09587963,-0.1437572048,-0.4563978601,-107.48349983
10m,29529100,29.529100,2.83663814,6.39854481,25.36507788,-30.02145432,-0.1451600952,-0.4561711135,-107.65180547
10m,29530438,29.530438,2.83820546,6.39468334,25.31777591,-29.96464646,-0.1462763295,-0.4560379611,-107.78388871
10m,29531775,29.531775,2.83949737,6.39150406,25.26599744,-29.89429174,-0.1475856024,-0.4558002280,-107.94166747
10m,29533113,29.533113,2.84090395,6.38804633,25.21766469,-29.83201730,-0.1487740908,-0.4556143652,-108.08367871
10m,29534450,29.534450,2.84249442,6.38414130,25.16581074,-29.76637428,-0.1500389402,-0.4554263327,-108.23432376
10m,29535788,29.535788,2.84432134,6.37966183,25.10846490,-29.69462832,-0.1514312581,-0.4552259627,-108.39974341
10m,29537125,29.537125,2.84576283,6.37613204,25.06328788,-29.63784328,-0.1525326671,-0.4550637672,-108.53061891
10m,29538463,29.538463,2.84720864,6.37259576,25.00927475,-29.56444980,-0.1539093130,-0.4548063433,-108.69614100
10m,29539800,29.539800,2.84882209,6.36865429,24.96191593,-29.50618670,-0.1550543299,-0.4546475138,-108.83158082
10m,29541138,29.541138,2.85003219,6.36570150,24.91289794,-29.43703486,-0.1563342469,-0.4543817216,-108.98625397
10m,29542475,29.542475,2.85186955,6.36122361,24.85878118,-29.36961214,-0.1576557450,-0.4541872001,-109.14271736
10m,29543813,29.543813,2.85339832,6.35750278,24.81186721,-29.30965270,-0.1588190765,-0.4539999594,-109.28094912
10m,29545150,29.545150,2.85481861,6.35405005,24.75868935,-29.23551730,-0.1602047765,-0.4537156431,-109.44787741
10m,29546488,29.546488,2.85616399,6.35078303,24.71553838,-29.17865412,-0.1612961880,-0.4535209213,-109.57809476
10m,29547825,29.547825,2.85761218,6.34727029,24.66420379,-29.10783715,-0.1626299161,-0.4532512308,-109.73836439
10m,29549163,29.549163,2.85963100,6.34238017,24.61274555,-29.04702299,-0.1638617069,-0.4530957480,-109.88248249
10m,29550500,29.550500,2.86071875,6.33974863,24.56768045,-28.98080863,-0.1650788221,-0.4528091283,-110.03013712
10m,29551838,29.551838,2.86243779,6.33559444,24.51402832,-28.90948657,-0.1664507751,-0.4525522747,-110.19375056
10m,29553175,29.553175,2.86411213,6.33155376,24.46798420,-28.85165633,-0.1675943315,-0.4523693067,-110.32872159
10m,29554513,29.554513,2.86481619,6.32985625,24.42104303,-28.77370657,-0.1689625933,-0.4519606993,-110.49793256
10m,29555850,29.555850,2.86705316,6.32446918,24.37218112,-28.72024731,-0.1700962251,-0.4518551487,-110.62833080
10m,29557188,29.557188,2.86826403,6.32155715,24.32357076,-28.64781169,-0.1714294539,-0.4515241943,-110.79018561
10m,29558525,29.558525,2.87001726,6.31734573,24.27544977,-28.58610213,-0.1726454025,-0.4513114540,-110.93393144
10m,29559863,29.559863,2.87125158,6.31438431,24.23059956,-28.52082191,-0.1738625824,-0.4510205476,-111.08100536
10m,29561200,29.561200,2.87267322,6.31097704,24.18061844,-28.44857744,-0.1752156394,-0.4507001132,-111.24425217
10m,29562538,29.562538,2.87442940,6.30677329,24.13525995,-28.39139371,-0.1763565445,-0.4505063018,-111.37850446
10m,29563875,29.563875,2.87576898,6.30357065,24.08593147,-28.31819895,-0.1777158623,-0.4501636335,-111.54314427
10m,29565213,29.565213,2.87742962,6.29960517,24.04137449,-28.26018901,-0.1788594721,-0.4499483124,-111.67837264
10m,29566550,29.566550,2.87886586,6.29617973,23.99518731,-28.19440523,-0.1801065830,-0.4496563145,-111.82821315
10m,29567888,29.567888,2.88012152,6.29318813,23.94785965,-28.12261065,-0.1814328898,-0.4493027564,-111.98934273
10m,29569225,29.569225,2.88159291,6.28968637,23.90483191,-28.06320978,-0.1825779861,-0.4490495851,-112.12604855
10m,29570563,29.570563,2.88319286,6.28588322,23.85404311,-27.99015989,-0.1839627644,-0.4487135122,-112.29256055
10m,29571900,29.571900,2.88485970,6.28192619,23.81142667,-27.93463203,-0.1850650680,-0.4484990752,-112.42261019
10m,29573238,29.573238,2.88607740,6.27903871,23.76578475,-27.86420236,-0.1863637963,-0.4481356907,-112.58069974
10m,29574575,29.574575,2.88787410,6.27478328,23.71867596,-27.80128976,-0.1876020812,-0.4478765951,-112.72734893
10m,29575913,29.575913,2.88903584,6.27203496,23.67584856,-27.73493107,-0.1888269115,-0.4475283704,-112.87647790
10m,29577250,29.577250,2.89064488,6.26823259,23.62841013,-27.66713200,-0.1901247172,-0.4472096789,-113.03206824
10m,29578588,29.578588,2.89217031,6.26463224,23.58630178,-27.60847224,-0.1912620719,-0.4469435893,-113.16769763
10m,29579925,29.579925,2.89330854,6.26194857,23.53990583,-27.53329719,-0.1926292271,-0.4465196764,-113.33543643
10m,29581263,29.581263,2.89499190,6.25798403,23.49659366,-27.47447898,-0.1937861504,-0.4462608519,-113.47261249
10m,29582600,29.582600,2.89639829,6.25467578,23.45167882,-27.40676873,-0.1950590879,-0.4459082292,-113.62659921
10m,29583938,29.583938,2.89800117,6.25090978,23.40740468,-27.34377477,-0.1962755536,-0.4456047648,-113.77205422
10m,29585275,29.585275,2.89914766,6.24821899,23.36750887,-27.28111058,-0.1974360361,-0.4452568368,-113.91348271
10m,29586613,29.586613,2.90051860,6.24500458,23.31869555,-27.20346550,-0.1988681470,-0.4448165372,-114.08841731
10m,29587950,29.587950,2.90230562,6.24081977,23.27774962,-27.15005031,-0.1999460231,-0.4445905485,-114.21491311
10m,29589288,29.589288,2.90329356,6.23850874,23.23505465,-27.07750724,-0.2012511820,-0.4441436923,-114.37631572
10m,29590625,29.590625,2.90496666,6.23459901,23.19203673,-27.01690512,-0.2024345031,-0.4438469038,-114.51729401
10m,29591963,29.591963,2.90643706,6.23116719,23.15005320,-26.95437843,-0.2036269640,-0.4435132342,-114.66092631
10m,29593300,29.593300,2.90794719,6.22764672,23.10312376,-26.88159189,-0.2049925692,-0.4431017009,-114.82672270
10m,29594638,29.594638,2.90963888,6.22370794,23.06191734,-26.82429101,-0.2061225888,-0.4428214382,-114.96083037
10m,29595975,29.595975,2.91068489,6.22127508,23.01910721,-26.75094989,-0.2074456279,-0.4423543196,-115.12460804
10m,29597313,29.597313,2.91252613,6.21699747,22.97672542,-26.69330309,-0.2085971386,-0.4420786154,-115.26053003
10m,29598650,29.598650,2.91371487,6.21423901,22.93548574,-26.62545517,-0.2098446783,-0.4416597067,-115.41367884
10m,29599988,29.599988,2.91526388,6.21064839,22.89220688,-26.55964470,-0.2110978375,-0.4412862449,-115.56502586
10m,29601325,29.601325,2.91674538,6.20721830,22.85113073,-26.49708325,-0.2122897598,-0.4409285397,-115.70898679
10m,29602663,29.602663,2.91802303,6.20426333,22.80788083,-26.42550194,-0.2136073473,-0.4404768130,-115.87086762
10m,29604000,29.604000,2.91958795,6.20064797,22.76798893,-26.36652869,-0.2147486676,-0.4401482859,-116.00778170
10m,29605338,29.605338,2.92079207,6.19786915,22.72548257,-26.29453086,-0.2160642239,-0.4396785986,-116.17014844
10m,29606675,29.606675,2.92254017,6.19383954,22.68519474,-26.23755089,-0.2171921191,-0.4393761382,-116.30407733
10m,29608013,29.608013,2.92393112,6.19063711,22.64227481,-26.16751638,-0.2184950275,-0.4389315818,-116.46358692
10m,29609350,29.609350,2.92533596,6.18740622,22.60176348,-26.10284313,-0.2197109527,-0.4385282414,-116.61173670
10m,29610688,29.610688,2.92650700,6.18471569,22.56517397,-26.04228760,-0.2208332959,-0.4381343014,-116.74952323
10m,29612025,29.612025,2.92775004,6.18186242,22.52232202,-25.96857333,-0.2221790781,-0.4376341812,-116.91609356
10m,29613363,29.613363,2.92967364,6.17745239,22.48214296,-25.91365241,-0.2232904684,-0.4373480515,-117.04683566
10m,29614700,29.614700,2.93079239,6.17489057,22.44121008,-25.84126038,-0.2246000219,-0.4368398594,-117.20983818
10m,29616038,29.616038,2.93243192,6.17114019,22.40226462,-25.78310494,-0.2257325969,-0.4364945259,-117.34568840
10m,29617375,29.617375,2.93373909,6.16815349,22.36229176,-25.71589183,-0.2269768918,-0.4360393275,-117.49888190
10m,29618713,29.618713,2.93508919,6.16507187,22.32128373,-25.64677438,-0.2282565723,-0.4355677549,-117.65650643
10m,29620050,29.620050,2.93677297,6.16123309,22.28247169,-25.58885484,-0.2293888244,-0.4352182685,-117.79219751
10m,29621388,29.621388,2.93790475,6.15865560,22.24115736,-25.51414802,-0.2307351514,-0.4346713145,-117.96055731
10m,29622725,29.622725,2.93946187,6.15511310,22.20441524,-25.45802010,-0.2318233679,-0.4343194797,-118.09161899
10m,29624063,29.624063,2.94039610,6.15298974,22.16739486,-25.38894255,-0.2330549849,-0.4337964844,-118.24669214
10m,29625400,29.625400,2.94218849,6.14892020,22.12577817,-25.32526959,-0.2342913196,-0.4333923490,-118.39559603
10m,29626738,29.626738,2.94376051,6.14535559,22.08731378,-25.26446920,-0.2354561755,-0.4329908115,-118.53691584
